tmdbId,vote_average,vote_count,popularity
45929,5.9,9,1.0919
768,6.7,2929,4.1156
2100,7.166,1359,4.4982
11091,6.729,461,0.9605
18192,6.283,30,1.8453
9081,7.47,914,3.9478
167,7.213,2597,6.0545
9378,6.298,2281,6.4994
27444,5.842,36,0.9442
141,7.766,13011,6.0614
10034,6.1,66,0.9751
11457,7.082,433,5.3985
10778,7.517,1679,2.2987
67385,6.3,25,1.9877
11456,5.8,453,12.0231
585,7.847,19247,14.9448
10796,6.133,1663,7.3559
23949,6.8,231,0.478
11088,6.311,587,2.9295
9889,6.164,3032,3.532
45964,6.19,289,5.3495
671,7.9,28829,27.924
20794,6.0,154,6.2436
11469,5.35,1153,12.2421
14369,5.815,181,4.1893
1535,6.909,2243,5.4011
1433,7.282,1302,3.7698
1999,6.9,386,8.0652
12472,5.358,113,3.5473
11834,6.002,304,3.1049
16085,7.2,411,5.1459
269,7.502,1933,3.5777
16441,6.3,434,1.8801
11422,6.621,309,5.598
31037,6.265,86,8.9839
10656,6.5,491,2.4645
32847,7.366,220,5.0286
39938,6.8,144,0.6407
14584,6.293,92,3.9829
58886,5.4,35,3.2522
72277,6.7,204,2.0202
5781,7.43,422,1.9156
23805,5.875,220,5.9208
11033,6.954,1061,2.9036
3537,6.4,483,3.6724
8738,6.611,641,2.3487
3604,6.229,1041,2.8887
6974,5.6,78,2.7069
10649,6.721,933,8.9151
42566,5.146,113,2.502
17689,6.547,577,4.4742
10847,6.346,593,4.7652
33525,4.8,44,3.0176
27591,5.315,84,1.1803
299,6.369,377,3.4232
42160,6.604,154,3.5588
10650,6.551,956,3.7756
8007,6.415,1581,2.0999
19076,5.545,89,2.3849
50562,5.781,32,0.7799
13503,6.0,117,1.8438
161,7.452,12154,8.6612
43774,7.5,83,1.1216
31064,5.5,40,4.5536
31682,7.5,532,3.1266
8342,7.481,474,2.6596
4886,7.029,393,2.5298
228,7.278,345,3.1754
23111,6.2,217,4.2415
194,7.912,12025,6.3745
11397,5.796,2194,7.2648
1903,6.819,4456,4.4316
11889,6.407,204,2.4429
28171,6.244,87,0.7253
9523,6.66,219,3.96
9428,7.5,4792,3.2885
1649,6.288,1298,4.046
11938,6.224,203,2.47
24264,5.7,156,4.4754
26978,5.3,131,1.6671
19209,6.201,103,2.719
8386,6.347,1000,2.8831
12589,6.1,959,5.996
12312,5.7,207,4.2647
11232,6.342,1434,5.1807
120,8.426,26616,23.2942
11086,6.755,791,2.6138
453,7.855,10715,8.6979
11414,7.1,303,4.2217
10794,7.292,811,4.4689
5052,6.475,198,3.5827
37257,8.2,1575,6.8481
8489,6.76,1806,4.648
855,7.387,6108,9.7503
12660,6.124,178,1.898
10269,6.665,254,5.7961
5279,6.8,1172,1.6828
10950,7.553,2398,4.3555
1365,6.764,1040,2.9052
6440,6.385,403,0.7364
6037,7.179,855,2.1844
61418,5.93,43,7.6593
11857,6.0,482,3.0444
6312,6.719,1655,5.3685
11595,5.994,945,4.4929
24166,6.95,111,1.5623
10170,6.1,313,2.2997
18317,6.9,105,1.6612
848,6.5,303,2.0851
9610,6.125,1576,5.0524
15035,6.7,332,3.1351
4965,6.1,443,4.9229
11891,6.38,708,2.0624
11888,5.629,759,8.3352
150,6.682,1615,2.9932
112,6.355,146,0.93
20678,5.297,192,3.0027
15050,6.2,271,3.6713
10423,6.9,772,1.9211
57976,7.5,91,3.3202
651,6.963,1102,3.7963
20620,7.282,401,2.0851
18647,6.7,236,1.6973
11362,7.672,1929,7.0525
2637,6.215,1196,1.9329
10229,7.757,4173,4.9025
12659,6.737,76,1.6624
68149,0.0,0,0.0
35650,6.22,182,1.7585
9606,7.148,528,2.6516
11447,7.1,531,2.6471
16550,6.47,198,4.7084
13915,5.56,25,2.9184
34723,6.18,197,3.1863
31674,5.9,59,0.6981
20009,5.2,204,5.073
2084,5.907,421,3.721
74692,5.3,29,1.5047
4031,6.7,469,2.8149
11870,5.869,861,5.1651
9884,5.768,1431,2.5896
11535,3.921,491,4.0204
27593,5.9,37,3.1579
11212,6.383,1393,6.5533
28345,6.8,114,3.6514
21845,6.174,374,2.2983
11528,7.536,1263,8.8104
931,6.927,1140,4.1054
17130,5.219,656,2.3457
10592,6.384,1002,4.4115
8470,7.133,2516,5.9997
16690,6.474,2365,2.7559
39939,6.552,1173,5.3865
9272,6.775,1004,1.8615
14778,5.9,76,0.5542
19137,5.987,79,2.5283
32499,7.3,274,2.7299
33668,6.5,76,6.956
993,7.675,670,1.1172
11698,7.3,277,5.2724
10052,6.526,899,6.801
11979,6.1,1123,7.0507
13791,5.868,57,4.673
9991,6.245,602,6.1709
480,6.8,213,1.0225
44340,4.7,91,2.1622
18984,7.7,33,2.011
23479,6.916,316,1.1533
15999,7.641,744,3.5291
614,8.094,1742,5.4499
2752,5.473,1166,3.0637
10590,7.142,2173,2.8679
22910,5.555,82,5.2789
42517,5.583,78,4.978
13225,6.379,610,3.4672
7219,6.672,655,2.6119
18646,6.4,104,2.5659
13950,5.9,181,6.4383
2135,6.306,2443,5.7071
965,7.325,453,1.7466
33135,5.5,27,2.2353
54287,5.123,77,2.6271
32030,7.003,171,6.2177
29343,5.8,263,0.97
27458,6.479,97,1.1109
14807,7.143,401,1.3011
39543,6.997,195,1.646
30924,5.761,257,3.9765
24549,0.0,0,0.0
24825,5.0,139,5.9356
38147,5.3,42,2.5337
24032,6.45,130,2.6824
425,7.366,13906,15.4803
1576,6.647,6686,5.6083
5851,5.528,1024,3.5258
25014,6.5,77,1.1618
15647,6.1,237,3.5491
38880,7.5,38,1.7768
1391,7.4,1659,4.3286
18172,5.788,286,4.3642
31805,6.9,80,3.5861
10627,6.753,288,2.2833
42750,6.508,62,3.7314
27930,6.3,30,7.8551
259557,4.3,7,4.295
28124,6.3,157,2.1898
15119,6.859,177,4.5037
12705,5.561,302,5.5772
11006,6.984,768,5.5452
15120,4.413,172,4.8349
21629,6.481,466,1.3666
36586,6.556,5019,4.7249
6020,5.628,262,7.7158
39541,6.2,33,5.6761
18292,6.6,119,2.9372
15028,5.296,339,2.6252
9275,5.917,414,3.089
4547,6.792,5230,3.8167
14635,6.804,474,34.1718
29135,6.0,67,1.9893
1791,7.253,1197,12.5049
35651,6.65,90,0.3398
22784,5.8,224,5.267
24585,5.098,66,6.4707
17990,6.0,63,6.6949
11560,6.357,834,8.3362
11452,6.0,1890,4.8084
18435,5.598,46,2.7648
35944,6.1,35,0.6776
26851,7.3,71,3.0745
548,8.047,2412,4.3261
11590,6.796,409,3.8718
1537,6.277,1160,3.3337
12149,6.951,1250,4.1806
11812,5.595,1148,2.1008
35080,5.794,131,3.2903
441,6.011,279,9.1131
8346,6.5,2224,3.493
14168,7.2,390,7.8646
2565,5.78,560,5.6464
307,8.0,943,2.6018
6393,6.254,173,4.1866
12154,6.207,1043,5.2246
11630,5.87,553,4.1437
21970,5.9,150,3.4455
11892,6.17,1113,1.3829
9334,5.594,3269,3.9154
10491,6.317,320,1.0713
18079,7.76,772,5.2606
35337,6.0,20,2.1009
59199,3.9,23,3.053
11470,4.9,1452,3.3208
16643,5.699,582,4.3793
1282,7.028,159,3.052
69324,5.5,22,2.7846
11468,6.547,341,3.4653
26030,7.26,285,0.9923
10164,5.823,279,3.8781
28117,5.621,149,3.8451
40555,6.1,19,1.8214
28384,7.0,479,3.122
27094,7.279,287,2.5771
56179,6.553,57,2.9289
5203,5.2,288,3.9379
13201,5.566,106,2.8811
9689,6.483,515,2.5214
557,7.316,20041,13.3654
55106,6.735,85,2.5891
39154,4.05,90,0.7254
24767,6.703,318,3.8629
33796,6.494,81,2.7522
12227,6.751,638,2.3168
10985,5.929,629,3.7989
2251,6.675,1633,9.9557
2894,6.4,37,3.6828
14117,7.0,181,2.6012
38360,7.919,426,1.8362
28907,6.49,51,2.2901
245,6.684,2313,5.3866
1894,6.6,13913,6.1783
4012,6.884,649,7.9179
9026,6.8,496,2.1238
15417,6.125,483,1.7303
28577,6.92,113,0.7464
13963,7.6,291,2.4465
1957,6.658,1204,4.4846
320,6.956,5041,6.5928
9023,7.685,4789,11.0575
27834,5.87,69,4.1343
17734,6.2,101,0.7893
24008,6.686,277,4.5852
53229,7.2,75,2.2357
4614,6.4,1856,6.5359
12277,5.864,407,5.086
15677,7.2,223,3.5681
13153,6.4,246,4.2873
811,6.402,615,7.1691
3132,5.501,827,4.2863
9583,6.1,251,0.8623
18408,6.0,40,4.1657
13245,6.9,75,0.7422
2501,7.469,9736,5.8925
9637,6.094,4641,11.1027
12100,6.323,1350,6.3706
16857,6.6,166,1.142
52258,6.7,42,5.0319
10394,6.4,221,3.3119
27451,4.6,48,0.6798
15813,6.8,89,0.3963
18905,6.5,168,3.9592
14774,4.986,74,1.5863
17898,6.586,661,6.4382
21635,6.767,194,3.039
27945,7.0,226,3.1773
30194,6.154,107,2.0992
10169,5.693,404,2.5056
13909,6.895,386,5.5192
41805,4.708,106,3.1823
35696,5.0,100,5.2306
11544,7.563,6877,9.7681
180,7.349,9256,5.5869
9555,6.979,377,3.8411
57022,6.345,42,2.5399
17710,6.5,366,4.0897
2022,5.915,2428,6.4074
50035,6.0,86,6.6698
9719,5.803,114,0.5712
11982,5.3,1062,4.4076
12251,5.528,145,4.5375
88818,5.3,43,2.8453
30114,4.86,107,6.1658
21972,6.1,552,1.8343
608,6.381,10338,8.393
59387,6.8,336,2.0956
26290,6.4,58,2.4453
17043,5.4,109,2.4059
6278,6.194,2359,2.7897
4147,7.348,3838,4.3968
16664,7.404,260,4.6576
14651,6.1,71,0.5165
15096,6.171,161,1.6511
20324,7.2,118,1.8287
49370,5.619,193,2.5296
14902,6.9,80,0.5517
2721,7.8,588,3.477
11442,4.617,1363,2.2253
1364,6.65,595,3.6786
8869,5.812,1305,5.4487
8665,6.539,1108,5.0699
10996,5.768,2493,3.4664
818,6.001,3290,4.6333
29047,6.605,95,1.3087
39141,5.625,96,3.0984
33152,5.758,62,0.721
6404,7.276,1035,3.609
19133,5.245,108,3.5163
24130,6.1,82,2.0523
23728,6.4,121,0.817
3780,8.1,386,2.5524
10786,6.322,255,4.3251
8764,7.089,1315,4.3301
13908,3.976,319,4.3159
2675,6.7,5991,7.4731
12308,6.356,524,3.1348
9488,5.655,2283,4.1468
9962,6.215,662,2.634
9573,6.204,862,1.3618
7451,5.976,4671,140.7226
2750,6.94,486,5.7634
43772,5.9,13,0.1072
20337,5.225,20,1.8922
34070,7.049,295,2.433
10081,6.5,297,8.1059
11484,6.256,578,4.9756
11692,4.398,508,2.9052
9266,5.994,555,4.6641
3640,6.7,107,3.1782
30072,5.978,189,1.6424
9357,6.643,1814,3.343
12771,5.4,337,3.4909
9296,5.971,944,4.2811
15070,6.5,777,6.1966
26942,4.714,14,2.2316
97447,6.0,11,2.9833
11243,6.017,146,5.4237
19975,6.3,79,2.6164
10323,6.892,813,5.8223
9595,6.586,2323,4.4995
46878,4.987,187,7.6239
24750,6.792,363,4.3282
9941,5.896,270,2.3931
39833,6.1,90,5.1618
10859,6.456,431,1.4485
9544,3.751,390,5.0613
31514,6.995,109,1.9265
26056,5.954,13,4.8102
13536,5.8,373,1.5781
20616,5.224,277,0.7536
16806,6.277,204,3.6784
15516,6.017,747,2.869
9299,7.477,897,4.9595
10611,6.383,511,4.2593
12770,4.78,141,3.1392
4108,6.7,5617,5.3194
55903,6.071,28,0.4119
9685,6.573,335,2.3082
16370,5.721,34,3.8148
18913,5.7,50,2.95
14361,5.589,310,4.0172
18943,5.018,165,1.7121
32685,5.25,200,2.7073
12262,6.165,964,4.6766
33506,6.3,72,2.6107
29515,6.4,61,0.8601
41582,5.7,211,4.3687
34086,4.705,78,1.714
11504,4.7,190,2.8096
19049,6.6,99,4.0783
5506,7.3,508,4.8039
32961,7.2,267,4.2812
32568,6.9,195,3.7383
19460,7.473,221,0.3629
575,7.409,1155,1.6425
10550,4.3,380,1.8646
9034,5.612,258,0.9316
9093,6.623,572,2.1134
9039,6.162,596,3.5018
1958,6.894,1031,2.3534
23550,7.3,579,2.0665
68569,6.167,57,2.066
11013,6.779,1776,8.3182
129,8.534,17655,16.7507
54714,6.9,28,0.2121
11529,6.4,1619,7.1974
10771,5.727,2074,12.0319
31005,6.306,235,4.5328
2110,6.647,1368,5.5004
15173,6.2,103,5.0544
9533,7.032,4529,1.0318
4107,7.25,330,9.6672
10575,6.4,271,2.4326
15720,5.879,62,3.2352
9260,6.105,233,2.0732
21828,6.7,78,7.8834
1682,7.013,318,2.1156
18983,6.5,269,1.3327
24348,7.3,175,0.8764
19140,7.4,130,3.0067
37606,6.7,286,5.2401
11868,7.27,668,2.2525
12921,6.014,210,6.8021
19953,6.2,91,3.7539
12719,6.333,99,1.9484
12590,6.029,485,4.3245
37964,6.607,122,3.8698
7501,6.0,375,7.0512
1809,6.148,581,1.5279
13768,6.64,485,8.4206
10994,7.071,407,10.1892
1430,7.516,1632,3.3093
19973,6.619,88,2.978
12600,6.477,443,3.1527
8051,7.112,2577,5.9575
12779,4.764,299,3.692
1613,6.1,639,4.7738
565,6.69,6454,5.7422
14112,6.4,213,0.5376
15192,6.591,173,2.4256
21925,6.1,149,2.9677
30309,6.011,92,4.0446
20861,6.22,25,4.3355
12647,5.7,231,3.3963
12477,8.446,6204,0.0086
11009,6.7,2014,4.7949
10805,5.8,480,7.1273
17496,6.434,266,6.1187
5917,6.3,125,3.35
31278,2.795,78,2.3646
44932,5.259,133,2.9261
30709,6.158,57,4.5011
19429,6.633,236,3.8689
11340,6.658,474,4.9314
11644,7.365,1592,8.3036
6399,6.857,649,1.6711
25773,7.154,26,3.3487
26560,6.0,123,2.7768
31679,5.608,120,0.696
12237,4.495,194,1.8094
15901,3.464,42,0.5644
12579,7.1,328,1.7245
85058,6.056,27,3.3144
25113,6.242,62,2.159
28893,5.263,240,2.8752
11646,7.034,510,1.4769
24634,6.0,164,0.7487
21764,6.739,142,0.7349
37936,6.016,219,4.1889
21874,6.0,123,3.4317
31407,7.798,94,0.8382
16471,5.35,90,3.5034
39874,6.444,534,1.3492
25468,7.488,430,1.3892
19507,5.638,152,5.208
31646,4.3,295,4.5123
14269,7.017,180,3.7355
1672,7.2,560,2.9767
9645,5.997,2553,3.0447
9012,6.317,1662,3.2965
13098,6.786,229,3.8861
13440,4.8,183,4.1816
12454,7.047,161,2.4233
1360,7.401,2103,3.2609
13441,6.108,200,2.1666
12208,5.3,782,12.1532
11905,6.321,369,2.8911
1941,6.7,215,6.6648
31918,6.4,117,1.4159
19662,5.8,46,4.0895
8427,5.395,989,3.6258
9021,5.985,1371,3.7546
9280,6.1,627,2.3003
65,7.143,7589,7.2104
10712,7.046,650,2.2697
672,7.705,22989,22.6688
16351,6.1,93,1.706
542,6.663,297,4.0015
30192,6.9,45,2.1933
11617,6.8,367,2.9081
81530,5.346,13,4.4317
34341,5.191,34,2.7012
11880,6.722,945,3.4318
1377,6.4,189,2.4516
2528,6.3,143,4.1837
12716,7.328,323,3.7637
12717,7.177,291,4.0867
13888,6.193,1221,6.8963
10750,6.497,362,3.1998
25566,6.994,170,3.2858
13386,7.618,689,2.9067
9538,6.719,1294,1.7791
49934,7.4,78,1.4859
42371,5.25,18,0.3719
11524,7.206,780,2.3162
36669,5.999,3734,8.0501
17187,7.121,393,4.6113
10426,6.367,444,4.685
32625,5.8,45,1.8903
8198,6.538,314,1.7336
64,7.573,1380,5.0859
13376,5.224,351,3.5737
15074,4.65,100,5.1659
2103,5.921,1383,8.187
9016,7.561,4455,11.3435
16028,5.0,284,3.5766
27070,4.266,32,1.3809
20992,7.6,430,1.8059
66091,7.3,61,1.1648
6007,7.2,182,4.9478
25239,6.0,686,7.185
25284,6.8,403,1.7496
35612,6.596,26,1.1608
14433,7.4,546,4.9683
9932,5.82,1323,3.8196
13369,6.0,109,2.2895
2757,7.346,2651,2.769
7299,7.047,4814,4.2782
4241,6.378,522,4.6262
22257,7.603,116,3.6241
17360,6.894,962,4.2633
38849,5.324,54,3.7459
29743,6.0,232,0.7889
40219,5.432,118,2.9218
16363,6.2,170,2.1813
171,6.425,644,4.2214
42124,7.52,142,3.6877
17590,6.6,287,3.7058
13497,6.89,543,2.0004
11852,6.361,2094,5.6149
7303,6.134,2007,6.5268
201,6.29,1516,4.4514
2755,6.839,1318,2.7077
21868,6.357,105,3.2155
10856,6.556,187,1.5217
18602,6.6,175,3.7073
121,8.411,23118,17.2351
25838,8.206,177,1.6324
1429,7.319,2470,2.2401
13435,6.929,535,4.1232
3131,7.314,6944,4.3472
2642,6.363,2140,3.9493
11022,6.743,556,3.7643
9491,5.798,438,1.4596
2149,4.998,325,2.996
20139,7.675,383,3.6044
19067,7.247,592,1.3552
14931,6.017,207,1.6121
11317,6.034,522,2.7235
4032,7.409,2211,6.7268
8392,8.068,8471,9.7702
12232,7.136,286,0.8515
11706,6.684,255,3.7248
26946,5.152,82,3.418
16938,6.9,884,7.8604
4561,5.503,168,3.7044
16993,7.032,171,1.5471
21332,5.5,97,5.7307
640,7.979,16507,15.3755
10599,5.763,779,4.869
1574,7.125,2790,4.6497
590,7.3,1815,6.7152
13560,6.081,105,2.5775
29339,6.9,186,5.6599
423,8.38,9774,12.3858
16225,6.036,238,4.7969
262,7.781,2472,2.0374
15395,6.37,115,5.0979
4912,6.695,1219,1.9198
23626,5.8,53,3.5165
12090,5.785,1425,4.6469
36273,6.087,46,2.7681
9582,5.888,374,1.8094
10628,5.301,964,2.3945
11078,5.96,1031,2.6722
598,8.427,7879,7.2074
43886,6.675,60,1.7007
11222,7.1,415,1.1789
13199,7.413,381,4.3626
8073,7.5,591,4.3163
15278,6.022,136,2.3074
14667,6.9,134,5.3301
15734,5.3,65,1.1173
34148,7.455,302,3.4345
53027,5.802,54,3.4056
26252,7.18,183,3.1826
24742,6.7,190,3.4785
5968,6.3,537,5.9027
10727,5.6,635,5.9763
9045,6.954,362,2.1484
9082,6.4,23,1.1016
80965,4.1,28,2.5205
61807,5.486,35,5.0433
7514,6.534,118,5.6887
39349,5.639,101,2.9962
12253,6.243,378,5.7343
9358,6.296,4614,6.0137
1647,6.383,1830,7.4358
9027,5.277,240,4.6956
21189,7.046,228,3.0148
10894,6.581,675,7.4116
28528,7.1,146,0.8959
12490,6.14,239,3.5518
15802,5.914,116,2.4884
10724,6.037,586,2.284
37191,5.651,43,3.6919
81001,5.8,45,0.8329
10150,7.203,557,1.9805
16407,6.4,147,2.7338
8288,6.471,449,1.9893
15600,7.2,408,3.5588
11949,7.4,171,2.5499
42130,7.115,122,5.813
23942,6.0,126,4.729
25872,5.081,43,1.2384
14645,7.319,1026,4.216
21923,7.316,95,1.8864
1563,7.4,257,4.6897
17132,6.5,30,3.8278
59533,6.0,4,0.7863
29702,6.8,670,2.3847
24830,5.078,32,2.7779
9699,5.209,297,4.683
30789,5.58,88,7.8943
47955,6.634,287,6.0809
23943,5.154,143,2.4105
9919,6.852,4284,5.9499
6038,6.139,2367,5.6522
9480,5.283,5314,3.6426
14873,5.893,1169,4.408
13132,5.914,110,1.9686
1956,6.1,336,0.7769
12112,6.674,242,1.4146
12139,5.878,1532,7.0753
24883,6.426,61,3.1262
17264,7.014,313,5.0892
33364,7.565,116,1.3446
59401,6.4,64,2.3791
22233,7.0,79,0.4996
4952,7.1,305,5.6518
991,6.449,567,4.3597
4911,6.236,356,4.7867
16072,6.316,187,1.592
11615,7.436,2114,2.5373
11635,6.608,2000,8.4552
102,7.03,117,2.9921
14293,6.3,88,0.903
105024,6.7,7,0.0777
10623,6.11,971,6.1373
9613,6.646,905,6.1909
21867,6.9,109,3.5089
49680,5.971,35,0.8324
6524,5.651,208,4.1535
11244,5.788,186,1.2233
23834,6.0,86,1.9035
10678,5.98,725,5.0245
9567,6.89,2501,10.1017
979,7.184,3132,7.5344
13819,5.977,214,4.6261
1591,7.043,174,2.6852
24186,6.422,51,2.2772
455,6.325,1968,3.9403
10632,6.17,871,7.6911
10929,6.139,348,0.7623
16229,6.3,324,1.8634
12079,6.57,494,3.521
36362,7.2,223,3.9049
23159,7.295,117,3.9747
15347,6.7,127,2.5017
37258,7.0,141,2.7628
8996,7.24,269,1.9437
17729,6.9,155,3.9595
12157,6.1,515,0.9549
11571,6.904,495,5.9227
10293,6.981,240,1.9606
2671,7.075,1553,2.9881
45129,7.3,112,7.0575
42618,6.9,85,3.036
41164,6.25,4,2.7429
9557,5.277,667,4.6324
6171,5.628,1831,4.6736
13691,6.7,388,4.252
11523,5.548,586,5.0785
14675,7.19,335,4.3191
10782,6.505,1096,3.7734
9341,5.816,2056,3.2535
9776,5.556,306,2.5614
10735,6.297,1687,6.32
16425,5.3,46,1.4509
25461,6.795,44,2.8202
51927,6.9,31,0.5119
12516,7.7,521,2.5028
1675,7.755,633,3.8717
17057,7.6,635,1.33
6016,6.072,138,5.4326
8409,6.087,929,4.6191
1817,6.858,3967,9.4412
11299,7.715,984,3.2141
21052,6.1,114,2.2721
7294,7.4,405,1.2367
9506,6.159,3310,3.9909
14290,6.3,96,3.3887
24982,6.9,223,0.9698
2662,6.187,1694,4.7398
12093,7.6,624,5.4139
11817,5.506,967,4.3814
24621,6.76,125,4.1277
13370,6.7,253,0.5695
8326,6.886,1480,3.2697
13411,5.142,278,1.8692
11516,7.6,191,0.6472
10180,7.123,228,2.837
994,7.148,1019,2.139
66918,3.8,36,3.6562
10514,7.042,743,1.7853
1714,7.112,1029,1.7431
14308,7.6,14,3.0518
9930,6.049,224,4.197
107569,5.1,18,2.4431
108553,5.147,58,2.1958
12661,6.0,164,2.7522
29355,6.264,201,4.1014
24961,6.1,276,8.0633
20978,5.64,136,3.2065
47762,5.132,76,3.5548
10743,6.3,467,0.8761
2832,7.174,4149,6.2344
31459,6.0,76,3.6457
38868,8.0,40,0.8149
15098,6.867,113,4.8189
11458,5.2,175,1.3665
16636,7.4,115,0.9917
18736,6.326,1302,2.0902
36658,7.031,10599,0.2855
46989,6.236,53,2.8207
20689,6.1,63,3.0458
13438,6.9,12,0.4241
15394,6.719,183,4.0337
10708,5.915,2193,4.1677
22016,6.7,104,2.7638
22958,6.129,150,3.5481
15850,6.1,43,4.221
10989,6.131,122,4.8578
1816,6.205,193,3.8728
17667,6.9,91,2.1209
17464,5.0,85,2.4874
15259,6.6,162,3.7387
10515,7.967,4487,8.184
11424,6.8,249,3.7401
34857,6.4,90,1.1706
604,7.066,11548,8.2932
10720,6.107,758,2.0272
51230,6.8,50,1.5545
1555,7.118,1187,2.7274
33875,6.658,368,2.8127
310,6.722,11163,6.3089
5146,5.63,300,3.5757
30055,8.2,9,2.8862
12544,6.6,115,2.2782
12,7.817,20056,14.0353
9654,6.784,5806,5.2878
9902,6.373,2880,10.0922
2260,7.133,350,1.8151
18385,6.9,61,1.392
584,6.51,7876,1.8533
1088,7.057,430,4.8449
5921,6.736,181,3.1724
47423,6.75,166,2.1222
43239,6.741,58,1.846
29425,6.074,393,2.5615
51391,7.421,57,0.3218
50285,5.846,13,2.3348
6646,6.578,223,4.3256
38720,6.435,77,5.6055
147729,7.416,77,0.6004
15462,5.945,119,0.8361
43828,7.163,181,1.9555
47715,6.777,92,4.0905
12629,5.2,90,2.0766
21027,6.928,152,4.7146
11890,6.342,543,5.2749
36807,6.073,171,6.3441
37662,6.7,95,4.6342
11916,6.9,621,2.5823
14551,7.29,378,3.7927
26317,7.8,774,1.6754
43490,6.841,91,8.1249
8092,7.123,1042,5.9559
290,7.456,1791,2.4967
2470,6.6,197,5.9588
10243,7.204,350,3.9027
42541,6.583,54,2.8872
40085,7.07,215,2.3863
47684,7.2,52,6.146
2263,7.1,172,1.747
3009,7.4,534,4.0878
6643,6.233,221,4.8478
14817,6.12,552,3.6557
41426,5.901,76,5.5327
41791,6.319,91,4.4177
2071,6.1,216,5.0139
43516,7.008,122,3.1324
32489,6.9,95,1.3617
10152,4.157,875,3.2992
31246,3.19,105,5.0398
11375,5.229,676,1.7923
17813,5.207,208,1.7369
170,7.233,7960,7.5017
9471,5.485,3177,5.0471
9581,6.8,153,1.378
216,7.741,436,1.129
47676,5.706,33,1.2617
113739,1.7,24,1.8537
52758,7.111,185,1.4615
38171,6.8,182,3.433
61225,5.571,162,3.9424
18722,5.785,137,1.4295
33454,7.0,94,3.3679
19753,5.786,42,1.2132
11482,7.609,1192,7.3068
6949,7.362,426,1.3488
1927,5.575,6094,5.7191
10327,5.715,1685,4.9261
14411,7.0,2131,4.5582
296,6.176,6997,7.2382
302,6.483,757,2.2678
22,7.816,21611,21.5808
8698,5.976,4217,3.8612
554,7.0,115,1.9985
17920,6.732,95,2.2213
32235,6.0,80,3.2723
8961,6.654,5745,7.0703
17403,5.43,158,2.3077
9486,6.282,3646,9.9793
20439,4.474,19,0.6503
3472,6.874,474,4.0844
35265,7.2,249,7.0357
25921,5.2,33,1.6637
68927,5.298,42,3.2134
11894,6.4,552,3.8285
20726,6.467,456,3.5823
24558,4.9,108,6.8936
12649,6.317,123,2.6753
24356,5.0,55,0.8586
1996,5.756,4384,5.3201
4464,7.059,888,4.6784
12279,5.142,2304,4.5397
9104,6.26,340,1.7935
33339,5.477,88,2.1959
54580,7.229,236,1.5022
4613,5.477,130,1.5272
12530,6.9,248,3.004
45096,4.5,56,3.9532
24993,5.495,192,4.826
53021,7.0,203,1.8172
430,7.5,404,5.8425
5185,6.831,311,0.9766
10553,6.223,271,2.3185
21512,5.856,149,4.4107
21449,5.3,197,3.688
8273,6.216,4244,4.5816
8046,4.1,480,3.1814
50350,5.645,31,0.6838
8094,7.42,446,1.3035
26195,5.864,33,2.6055
10330,6.6,4112,10.1786
9257,6.16,2611,4.7599
9499,4.9,157,6.9988
17180,5.7,32,1.3069
15292,7.2,37,2.309
41206,6.3,79,1.8222
33954,7.2,355,2.5639
24192,7.4,392,2.9525
833,7.9,718,1.7596
26755,7.0,55,0.5862
3101,6.4,273,5.1156
6466,6.089,2734,5.9346
20210,5.9,149,3.5295
2055,7.22,1152,2.4505
11770,7.149,2419,7.3815
14926,6.9,1009,3.7882
2771,7.177,515,3.0715
10923,5.53,1131,2.9438
17745,5.9,161,1.802
21989,4.8,74,4.2164
18573,6.9,365,2.7865
41759,5.9,135,3.9733
8992,6.471,310,1.716
19053,6.0,258,1.115
11206,7.338,568,3.2969
18148,8.161,1160,2.3285
54898,7.434,267,2.8465
636,6.43,1013,3.5519
11898,7.6,577,2.4554
35072,6.574,54,1.5481
44585,5.0,62,5.6115
9051,5.722,281,3.3377
9362,6.929,3428,3.4999
19542,7.978,714,2.7478
936,6.8,1126,3.3675
12268,6.862,583,4.0942
10999,6.694,2998,5.9388
33521,6.4,272,10.0943
4593,7.461,869,3.6263
34044,7.554,46,0.2413
12276,7.5,218,2.0826
3782,8.306,1255,3.3821
36629,5.208,47,0.7394
2891,6.958,179,1.4132
20815,6.102,266,4.2219
19433,6.9,82,2.4892
6619,7.254,515,2.1013
10610,5.608,1147,8.8385
2830,5.0,712,1.8581
15920,6.9,19,4.6124
21413,5.7,56,1.7524
16405,5.333,30,2.1232
33255,5.867,15,0.8093
11351,6.151,1743,5.0034
333,5.633,30,0.5
22200,6.182,55,1.8445
13778,5.1,201,1.8464
1415,5.8,188,2.9104
31094,6.152,46,2.6913
11547,5.7,1382,1.7303
7270,7.005,1871,3.1501
1428,6.296,2300,2.8109
17906,5.9,95,2.1049
153,7.388,7750,5.4709
33320,7.836,959,3.187
61054,4.192,39,5.048
27590,5.861,158,5.0324
14603,5.73,217,2.9341
10617,7.111,459,3.0963
10618,7.2,269,2.7667
10619,6.5,207,2.7139
11293,7.859,779,1.8403
8408,7.035,1331,2.1978
14030,7.0,369,2.3909
2687,5.891,621,1.2048
19064,5.788,349,6.7583
25241,4.907,124,3.0378
28942,6.72,774,5.9233
10739,6.139,643,7.6266
12767,5.4,521,3.4429
22309,5.7,129,1.0748
